<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20250606,043000,3359.51,3368.65,3356.13,3363.915,25912
20250606,053000,3363.98,3366.645,3362.145,3364.015,17024
20250606,063000,3364.055,3371.97,3359.465,3369.775,13346
20250606,073000,3369.795,3374.665,3369.12,3373.77,11911
20250606,083000,3373.7,3375.705,3362.275,3366.085,18757
20250606,093000,3366.1,3367.08,3356.105,3360.8,26580
20250606,103000,3360.795,3362.385,3352.785,3359.56,22060
20250606,113000,3359.695,3367.77,3358.48,3365.325,14318
20250606,123000,3365.415,3365.455,3352.9,3356.845,14886
20250606,133000,3356.85,3361,3355.875,3360.635,13026
20250606,143000,3360.67,3364.445,3358.22,3358.4,14854
20250606,153000,3358.495,3364.33,3343.56,3353.295,56695
20250606,163000,3353.295,3361.125,3342.435,3343.365,69507
20250606,173000,3343.385,3345.21,3316.42,3326.28,67558
20250606,183000,3326.25,3336.88,3323.36,3332.25,37529
20250606,193000,3332.255,3332.825,3320.94,3322.805,20933
20250606,203000,3322.825,3326.885,3321.385,3323.69,16164
20250606,213000,3323.775,3324.11,3313.77,3317.575,15877
20250606,223000,3317.58,3319.05,3311.415,3312.495,13730
20250606,233000,3312.49,3312.93,3307.195,3309.98,6190
20250609,013000,3317.785,3321.27,3309.22,3314.97,7684
20250609,023000,3314.885,3318.645,3313.475,3318.15,6903
20250609,033000,3318.15,3318.735,3298.255,3305.475,25626
20250609,043000,3305.48,3309.575,3294.99,3296.245,28424
20250609,053000,3296.28,3307.655,3293.5,3305.545,22665
20250609,063000,3305.54,3312.025,3304.26,3310.875,16603
20250609,073000,3310.915,3313.56,3309.29,3311.795,8906
20250609,083000,3311.8,3316.655,3309.695,3314.72,16504
20250609,093000,3314.76,3325.01,3312.57,3324.465,19843
20250609,103000,3324.44,3328.515,3321.58,3324.25,19350
20250609,113000,3324.365,3325.72,3319.88,3319.98,15825
20250609,123000,3319.97,3323.585,3316.89,3318.73,14222
20250609,133000,3318.76,3319.825,3312.19,3314.72,11044
20250609,143000,3314.725,3321.4,3313.725,3317.575,16923
20250609,153000,3317.58,3322.525,3313.095,3320.095,22762
20250609,163000,3320.135,3321.76,3310.795,3319.425,39805
20250609,173000,3319.355,3326.9,3316.135,3320.895,31162
20250609,183000,3320.91,3332.185,3320.41,3328.685,19229
20250609,193000,3328.68,3337.96,3327.55,3337.775,15533
20250609,203000,3337.9,3338.295,3332.885,3333.675,13586
20250609,213000,3333.67,3337.145,3332.8,3333.225,9947
20250609,223000,3333.21,3335.525,3325.93,3327.27,13251
20250609,233000,3327.305,3329.6,3325.005,3325.675,3924
20250610,013000,3324.31,3326.99,3321.655,3323.71,6906
20250610,023000,3323.74,3327.98,3323.74,3326.865,5426
20250610,033000,3326.875,3326.935,3314.685,3316.725,23727
20250610,043000,3316.74,3320.03,3302.995,3306.325,35270
20250610,053000,3306.305,3310.365,3302.015,3309.35,23434
20250610,063000,3309.345,3310.555,3305.23,3307.625,13299
20250610,073000,3307.635,3308.825,3302.915,3307.385,10625
20250610,083000,3307.395,3319.26,3306.805,3317.815,26647
20250610,093000,3317.83,3331.365,3315.615,3325.52,25808
20250610,103000,3325.445,3332.255,3324.12,3330.22,22326
20250610,113000,3330.225,3334.96,3326.26,3329.465,19254
20250610,123000,3329.45,3331.92,3327.09,3329.82,13329
20250610,133000,3329.835,3336.33,3328.45,3335.455,13068
20250610,143000,3335.41,3342.54,3332.3,3333.825,19920
20250610,153000,3333.845,3340.405,3328.3,3337.205,24880
20250610,163000,3337.235,3349.28,3335.555,3343.665,34510
20250610,173000,3343.65,3343.76,3325.56,3328.55,38562
20250610,183000,3328.57,3329.31,3323.295,3326.76,26507
20250610,193000,3326.71,3327.76,3320.075,3321.395,18428
20250610,203000,3321.4,3325.955,3320.5,3324.85,13130
20250610,213000,3324.865,3325.41,3319.535,3321.695,14648
20250610,223000,3321.715,3334.665,3321.56,3328.81,15724
20250610,233000,3328.855,3329.065,3322.5,3322.61,6950
20250611,013000,3322.375,3327.505,3320.825,3324.59,5973
20250611,023000,3324.595,3328.23,3315.59,3328.005,12307
20250611,033000,3328.01,3335.255,3325.09,3332.475,18398
20250611,043000,3332.455,3337.575,3327.68,3328.575,19415
20250611,053000,3328.575,3339.73,3327.2,3338.295,14255
20250611,063000,3338.285,3341.865,3336.485,3339.465,10082
20250611,073000,3339.395,3343,3336.965,3341.85,9047
