<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20210810,090000,1433201.72,1442917.4,1433201.72,1442917.4,19017121188
20210810,100000,1443366.05,1446272.08,1443366.05,1446272.08,47944130762
20210810,110000,1446501.37,1452187.84,1446501.37,1452187.84,71102714700
20210810,120000,1452476.03,1453796.64,1452476.03,1453796.64,60892151685
20210810,130000,1453796.63,1453796.72,1453796.63,1453796.72,24488312757
20210810,180000,1453797.01,1453797.33,1453797.01,1453797.33,24487657203
20210810,190000,1453811.67,1453811.67,1453811.67,1453811.67,0
20210811,090000,1453811.67,1481649.37,1453811.67,1481649.37,22491230973
20210811,100000,1481836.62,1482145.04,1481831.74,1481863.83,53267263930
20210811,110000,1481808.17,1482519.67,1481669.07,1482508.09,75486227806
20210811,120000,1482604.03,1484590.22,1482604.03,1484590.22,92596157842
20210811,130000,1484590.21,1484590.21,1484590,1484590,26955233310
20210811,140000,1484589.92,1484589.92,1484589.92,1484589.92,8981851049
20210811,190000,1484589.9,1484589.9,1484589.9,1484589.9,8981827908
20210811,200000,1484627.28,1484627.28,1484627.28,1484627.28,8981827908
20210814,090000,1484627.28,1490393.82,1481931.77,1481931.77,40389500951
20210814,100000,1480709.79,1480709.79,1477578.09,1478146.88,85276901021
20210814,110000,1478276.41,1480011.03,1478276.41,1480011.03,114897894898
20210814,120000,1480085.03,1480830.09,1480085.03,1480830.09,77626893372
20210814,130000,1480830.16,1480830.16,1480829.73,1480829.8,58517935220
20210814,140000,1480829.96,1480829.96,1480829.89,1480829.89,23406445611
20210814,180000,1480830.06,1480830.06,1480830.01,1480830.01,35108996132
20210814,190000,1480830,1480830,1480829.91,1480829.91,58515461492
20210814,200000,1480829.88,1480829.88,1480829.85,1480829.85,46812501456
20210814,210000,1480803.6,1480803.6,1480803.6,1480803.6,11703148905
20210815,090000,1480803.6,1485070.13,1480803.6,1485070.13,20175134849
20210815,100000,1485990.38,1493633.73,1485990.38,1493633.73,54229209615
20210815,110000,1494154.92,1497664.83,1494154.92,1497664.83,76353396427
20210815,120000,1497969.05,1500000.17,1497969.05,1500000.17,65318984018
20210815,130000,1500000.11,1500000.19,1500000.09,1500000.19,26586948964
20210815,140000,1500000.16,1500000.16,1500000.15,1500000.15,17723701812
20210815,160000,1500000.17,1500000.17,1500000.09,1500000.09,17723411646
20210815,180000,1499923.42,1499923.42,1499923.42,1499923.42,8861705823
20210822,090000,1499923.42,1516880.36,1499923.42,1516880.36,28591358453
20210822,100000,1517360.34,1518698.16,1517360.34,1518302.44,64651619541
20210822,110000,1518159.16,1518159.16,1516103.42,1516103.42,104189732390
20210822,120000,1515990.47,1515990.47,1515350.92,1515479.82,84647391306
20210822,130000,1515482.68,1515482.8,1515482.68,1515482.8,22704967752
20210822,170000,1515482.79,1515482.79,1515482.72,1515482.72,22694956760
20210822,180000,1515548.58,1515548.58,1515548.58,1515548.58,11347478380
20210823,090000,1515548.58,1517108.83,1508597.08,1510903.33,25950049045
20210823,100000,1511729.21,1515324.02,1511729.21,1515324.02,62785597518
